Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
27,M,Oversampling_False,XGBoost,0.6671974522292994,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
28,M,Oversampling_False,XGBoost,0.5971702715888763,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
29,M,Oversampling_False,XGBoost,0.5376344086021505,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,M,Oversampling_False,FCN,0.538169780728845,0.023255813953488372,0.018518518518518517,0.03125,-0.0011519747863756615,0.96875,0.9672637430512662,0.032736256948733784,32,1
2,M,Oversampling_False,FCN,0.5309965332286761,0.016528925619834708,0.009345794392523364,0.07142857142857142,-0.014369567582366087,0.9285714285714286,0.8907967032967034,0.1092032967032967,42,3
3,M,Oversampling_False,FCN,0.5153811759445562,0.0410958904109589,0.028846153846153844,0.07142857142857142,-0.015327809579278612,0.9285714285714286,0.9051643192488263,0.09483568075117371,42,3
4,M,Oversampling_False,FCN,0.5827676240208877,0.013568521031207599,0.006858710562414267,0.625,0.0327597841123901,0.375,0.6219321148825065,0.37806788511749345,8,5
5,M,Oversampling_False,FCN,0.23633017875920084,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
6,M,Oversampling_False,FCN,0.5970149253731343,0.0,0.0,0.0,-0.0053057005730600855,1.0,0.9796472184531886,0.0203527815468114,1,0
7,M,Oversampling_False,FCN,0.5392241379310345,0.0189873417721519,0.00964630225080386,0.6,-0.013861460284071932,0.4,0.33620689655172414,0.6637931034482759,5,3
8,M,Oversampling_False,FCN,0.5801230604601392,0.03783783783783783,0.01928374655647383,1.0,0.0,0.0,0.0,1.0,21,21
9,M,Oversampling_False,FCN,0.27045260031213814,0.0,0.0,0.0,-0.006681984041581099,1.0,0.9891255097417309,0.010874490258269144,9,0
10,M,Oversampling_False,FCN,0.8054320987654322,0.002366863905325444,0.001184834123222749,1.0,0.026298138070967095,0.0,0.5837037037037037,0.4162962962962963,1,1
11,M,Oversampling_False,FCN,0.308641975308642,0.047058823529411764,0.024096385542168676,1.0,0.0,0.0,0.0,1.0,2,2
12,M,Oversampling_False,FCN,0.4980100514191093,0.07792207792207792,0.048,0.20689655172413793,0.05357875827092486,0.7931034482758621,0.8997472620050547,0.10025273799494525,29,6
13,M,Oversampling_False,FCN,0.3391003460207612,0.0,0.0,0.0,-0.07925985427873022,1.0,0.35294117647058826,0.6470588235294117,1,0
14,M,Oversampling_False,FCN,0.2972768532526475,0.0,0.0,0.0,-0.03761252341036419,1.0,0.8267776096822995,0.17322239031770045,9,0
15,M,Oversampling_False,FCN,0.06405693950177938,0.007067137809187279,0.0035460992907801418,1.0,0.0,0.0,0.0,1.0,1,1
16,M,Oversampling_False,FCN,0.8066361556064072,0.061538461538461535,0.03278688524590164,0.5,0.10022896570545982,0.5,0.8649885583524027,0.13501144164759726,4,2
17,M,Oversampling_False,FCN,0.6682653976479968,0.15286624203821658,0.09375,0.41379310344827586,0.12657343643468064,0.5862068965517241,0.8323699421965318,0.1676300578034682,58,24
18,M,Oversampling_False,FCN,0.6855390422269403,0.06060606060606061,0.04166666666666666,0.1111111111111111,0.053517417104803774,0.8888888888888888,0.975583864118896,0.02441613588110404,9,1
19,M,Oversampling_False,FCN,0.49871306496448065,0.06250000000000001,0.03230769230769231,0.9545454545454546,0.08291653919282323,0.045454545454545456,0.2876557191392978,0.7123442808607021,22,21
20,M,Oversampling_False,FCN,0.4691689008042895,0.04603580562659846,0.02356020942408377,1.0,0.0,0.0,0.0,1.0,9,9
21,M,Oversampling_False,FCN,0.7127266564988984,0.07065217391304347,0.037463976945244955,0.6190476190476191,0.10704536207030452,0.38095238095238093,0.7622775800711744,0.23772241992882562,21,13
22,M,Oversampling_False,FCN,0.7311320754716981,0.0,0.0,0.0,-0.0075386403267971944,1.0,0.9764150943396226,0.02358490566037736,1,0
23,M,Oversampling_False,FCN,0.7911471843360389,0.04755244755244755,0.024355300859598854,1.0,0.027607712729409668,0.0,0.031294452347083924,0.968705547652916,17,17
24,M,Oversampling_False,FCN,0.47540029112081517,0.0072254335260115606,0.0036258158085569255,1.0,0.0,0.0,0.0,1.0,5,5
25,M,Oversampling_False,FCN,0.6863617968433833,0.05555555555555556,0.028708133971291863,0.8571428571428571,0.07892867072250478,0.14285714285714285,0.42492917847025496,0.5750708215297451,7,6
26,M,Oversampling_False,FCN,0.1865965834428384,0.0,0.0,0.0,-0.008718369970414853,1.0,0.9452474813841437,0.05475251861585633,3,0
27,M,Oversampling_False,FCN,0.6794077870311054,0.006644518272425249,0.003424657534246575,0.1111111111111111,-0.01461188040037286,0.8888888888888888,0.8135810377962843,0.18641896220371557,9,1
28,M,Oversampling_False,FCN,0.46462824821706694,0.017391304347826087,0.0088008800880088,0.7272727272727273,-0.02147980145138737,0.2727272727272727,0.18755635707844906,0.812443642921551,11,8
29,M,Oversampling_False,FCN,0.8214783821478382,0.02459016393442623,0.012448132780082988,1.0,0.007216941012199628,0.0,0.0041841004184100415,0.99581589958159,3,3
1,M,Oversampling_False,ResNet,0.5348594811612106,0.042042042042042045,0.02171664943123061,0.65625,0.020133519112754735,0.34375,0.4156886967263743,0.5843113032736257,32,21
2,M,Oversampling_False,ResNet,0.5360985740450026,0.015936254980079678,0.008438818565400843,0.14285714285714285,-0.027483837082130712,0.8571428571428571,0.7578983516483517,0.24210164835164835,42,6
3,M,Oversampling_False,ResNet,0.5405097250167673,0.07355516637478107,0.03969754253308128,0.5,0.008798814674545028,0.5,0.5230046948356808,0.47699530516431926,42,21
4,M,Oversampling_False,ResNet,0.697584856396867,0.015444015444015446,0.007802340702210664,0.75,0.04619243880294046,0.25,0.6015665796344648,0.39843342036553525,8,6
5,M,Oversampling_False,ResNet,0.27103049421661407,0.0,0.0,0.0,-0.004206098843322818,1.0,0.9957939011566772,0.004206098843322818,4,0
6,M,Oversampling_False,ResNet,0.008141112618724522,0.0,0.0,0.0,-0.004735747827914757,1.0,0.983717774762551,0.016282225237449117,1,0
7,M,Oversampling_False,ResNet,0.5987068965517242,0.023188405797101453,0.011764705882352941,0.8,0.017447546389387465,0.2,0.27586206896551724,0.7241379310344827,5,4
8,M,Oversampling_False,ResNet,0.5838906723738184,0.03783783783783783,0.01928374655647383,1.0,0.0,0.0,0.0,1.0,21,21
9,M,Oversampling_False,ResNet,0.42506167245632587,0.0,0.0,0.0,-0.009501913398514106,1.0,0.9782510194834617,0.02174898051653829,9,0
10,M,Oversampling_False,ResNet,0.7985185185185185,0.0,0.0,0.0,-0.008488993652929882,1.0,0.8725925925925925,0.1274074074074074,1,0
11,M,Oversampling_False,ResNet,0.5123456790123457,0.047058823529411764,0.024096385542168676,1.0,0.0,0.0,0.0,1.0,2,2
12,M,Oversampling_False,ResNet,0.615838247683235,0.09448818897637795,0.061224489795918366,0.20689655172413793,0.07252569757064221,0.7931034482758621,0.9224936815501263,0.07750631844987363,29,6
13,M,Oversampling_False,ResNet,0.2906574394463668,0.009174311926605503,0.004608294930875576,1.0,0.03411792748129772,0.0,0.25259515570934254,0.7474048442906575,1,1
14,M,Oversampling_False,ResNet,0.7676080013447638,0.021534320323014805,0.010899182561307902,0.8888888888888888,0.055978870501866416,0.1111111111111111,0.4508320726172466,0.5491679273827534,9,8
15,M,Oversampling_False,ResNet,0.0462633451957295,0.007067137809187279,0.0035460992907801418,1.0,0.0,0.0,0.0,1.0,1,1
16,M,Oversampling_False,ResNet,0.8821510297482837,0.07692307692307693,0.04166666666666666,0.5,0.12016043246398417,0.5,0.8947368421052632,0.10526315789473684,4,2
17,M,Oversampling_False,ResNet,0.6870888977476579,0.15263157894736842,0.09006211180124224,0.5,0.1360134636332741,0.5,0.7882947976878613,0.21170520231213874,58,29
18,M,Oversampling_False,ResNet,0.6311630101439019,0.04651162790697674,0.02941176470588235,0.1111111111111111,0.03967243727506766,0.8888888888888888,0.9649681528662419,0.03503184713375796,9,1
19,M,Oversampling_False,ResNet,0.5611551528878822,0.0511727078891258,0.02684563758389262,0.5454545454545454,0.016269311258895504,0.45454545454545453,0.507361268403171,0.49263873159682897,22,12
20,M,Oversampling_False,ResNet,0.6556449210604706,0.04663212435233159,0.023872679045092837,1.0,0.0178887982402714,0.0,0.013404825737265416,0.9865951742627346,9,9
21,M,Oversampling_False,ResNet,0.7110659210303338,0.07079646017699115,0.03773584905660377,0.5714285714285714,0.10233391344791343,0.42857142857142855,0.7822064056939502,0.21779359430604983,21,12
22,M,Oversampling_False,ResNet,0.6933962264150944,0.0,0.0,0.0,-0.01949855980363471,1.0,0.8608490566037736,0.1391509433962264,1,0
23,M,Oversampling_False,ResNet,0.6827043762028282,0.04619565217391304,0.02364394993045897,1.0,0.0057993905024407,0.0,0.001422475106685633,0.9985775248933144,17,17
24,M,Oversampling_False,ResNet,0.6868995633187773,0.009328358208955223,0.004686035613870665,1.0,0.03262020778578976,0.0,0.22707423580786026,0.7729257641921398,5,5
25,M,Oversampling_False,ResNet,0.8899231080534198,0.05303030303030304,0.027237354085603113,1.0,0.089148433862324,0.0,0.29178470254957506,0.7082152974504248,7,7
26,M,Oversampling_False,ResNet,0.6666666666666666,0.0,0.0,0.0,-0.012212122651252308,1.0,0.8979413053000438,0.1020586946999562,3,0
27,M,Oversampling_False,ResNet,0.8407715851662041,0.048442906574394456,0.025,0.7777777777777779,0.11890136304687825,0.2222222222222222,0.8251121076233184,0.17488789237668162,9,7
28,M,Oversampling_False,ResNet,0.7605541437822773,0.04100227790432802,0.02102803738317757,0.8181818181818182,0.08937148136988342,0.18181818181818182,0.6221821460775473,0.3778178539224527,11,9
29,M,Oversampling_False,ResNet,0.5676429567642957,0.02448979591836735,0.012396694214876033,1.0,0.0,0.0,0.0,1.0,3,3
1,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.8256457564575646,0.05405405405405405,0.33333333333333326,0.02941176470588235,0.09398225097284361,0.9705882352941176,0.9987699876998771,0.0012300123001230013,34,1
2,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.7822378180988246,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
3,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.6623658774496765,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
4,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.811785343035343,0.0,0.0,0.0,-0.001467409487794766,1.0,0.9994802494802495,0.0005197505197505198,8,0
5,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.9263020833333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
6,PRODUCT-PROCESS,Oversampling_False,RandomForest,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.6227048022598869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.6009196622009991,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.6790764139590855,0.1818181818181818,0.5,0.1111111111111111,0.23437510046496612,0.8888888888888888,0.999548736462094,0.0004512635379061372,9,1
10,PRODUCT-PROCESS,Oversampling_False,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1
11,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.4606741573033708,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.6853138075313807,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,0
13,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.5956375838926175,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.8620502546122382,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
15,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.9922145328719723,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.8158783783783784,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.7077001753360608,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.7014254001635706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.8914084794129638,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0
20,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.812799043062201,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.5902202465144475,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
22,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.9226327944572749,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.8181747147991874,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.8749819233550252,0.33333333333333337,1.0,0.2,0.4465682653001437,0.8,1.0,0.0,5,1
25,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.8072530864197531,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.558173356602676,0.0,0.0,0.0,-0.0013089005235602095,1.0,0.9986910994764397,0.0013089005235602095,3,0
27,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.9676574663835811,0.2,1.0,0.1111111111111111,0.33248730828045453,0.8888888888888888,1.0,0.0,9,1
28,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.5369572288176939,0.16666666666666669,1.0,0.09090909090909091,0.30017188284730373,0.9090909090909091,1.0,0.0,11,1
29,PRODUCT-PROCESS,Oversampling_False,RandomForest,0.5349462365591398,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9117466174661746,0.04651162790697674,0.1111111111111111,0.02941176470588235,0.047241550590347875,0.9705882352941176,0.9950799507995078,0.004920049200492005,34,1
2,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.7056373388109095,0.0,0.0,0.0,-0.007319763220098415,1.0,0.9962341663813763,0.003765833618623759,42,0
3,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.8514343353728828,0.0,0.0,0.0,-0.008379052410763876,1.0,0.9981378026070763,0.00186219739292365,42,0
4,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.7685485966735968,0.0,0.0,0.0,-0.002542945035303076,1.0,0.9984407484407485,0.0015592515592515593,8,0
5,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9635416666666667,0.4,1.0,0.25,0.4992205762993179,0.75,1.0,0.0,4,1
6,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9906166219839142,0.0,0.0,0.0,-0.0013404825737265416,1.0,0.9986595174262735,0.0013404825737265416,1,0
7,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.7902542372881356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.6409780253791396,0.08695652173913042,0.5,0.047619047619047616,0.14997751183762772,0.9523809523809522,0.9990714948932219,0.0009285051067780873,21,1
9,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.606473124749298,0.1818181818181818,0.5,0.1111111111111111,0.23437510046496612,0.8888888888888888,0.999548736462094,0.0004512635379061372,9,1
10,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9995083579154376,0.5,0.33333333333333326,1.0,0.5770663496892061,0.0,0.9990167158308751,0.0009832841691248771,1,1
11,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.7359550561797753,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.7245188284518829,0.0,0.0,0.0,-0.009068779414399044,1.0,0.9966527196652719,0.0033472803347280333,30,0
13,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.714765100671141,0.0,0.0,0.0,-0.004753665746934638,1.0,0.993288590604027,0.006711409395973155,1,0
14,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9484097170047584,0.0,0.0,0.0,-0.0038951765834890468,1.0,0.9977460555972952,0.002253944402704733,9,0
15,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9550173010380623,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9099099099099099,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.8065215273719071,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.8263231685944621,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.8928353037097432,0.08695652173913045,1.0,0.045454545454545456,0.21073452760089023,0.9545454545454546,1.0,0.0,22,1
20,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.8667464114832536,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.6934397521384792,0.0,0.0,0.0,-0.005577942859171716,1.0,0.9978783592644979,0.0021216407355021216,21,0
22,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9699769053117783,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.8867791842475387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.8537237888647867,0.28571428571428575,0.5,0.2,0.31474331334166294,0.8,0.9992769342010122,0.0007230657989877079,5,1
25,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.8620370370370369,0.0,0.0,0.0,-0.008242255917447337,1.0,0.9972222222222222,0.002777777777777778,9,0
26,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.6721931355439208,0.0,0.0,0.0,-0.0016905210454629942,1.0,0.9978184991273996,0.002181500872600349,3,0
27,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.9780608634111819,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
28,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.5772483330622865,0.0,0.0,0.0,-0.00511996359414733,1.0,0.9973166368515206,0.0026833631484794273,11,0
29,PRODUCT-PROCESS,Oversampling_False,GradientBoost,0.771505376344086,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.8535742710368279,0.05405405405405405,0.33333333333333326,0.02941176470588235,0.09398225097284361,0.9705882352941176,0.9987699876998771,0.0012300123001230013,34,1
2,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.7495313085864267,0.08,0.25,0.047619047619047616,0.10380007040797096,0.9523809523809522,0.9979459089352961,0.0020540910647038686,42,2
3,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.7793961159882947,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
4,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.7558471933471933,0.0,0.0,0.0,-0.002937101401579822,1.0,0.9979209979209981,0.002079002079002079,8,0
5,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.8966145833333334,0.33333333333333326,0.5,0.25,0.35171407325807896,0.75,0.9989583333333333,0.0010416666666666667,4,1
6,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.9959785522788204,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.7733050847457628,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.6709112614405094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.5615222623345367,0.2,1.0,0.1111111111111111,0.33273327284074816,0.8888888888888888,1.0,0.0,9,1
10,PRODUCT-PROCESS,Oversampling_False,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1
11,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.6404494382022472,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.7377405857740587,0.0588235294117647,0.25,0.03333333333333333,0.08350834377425788,0.9666666666666667,0.997489539748954,0.002510460251046025,30,1
13,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.9093959731543624,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.8277819517488939,0.1818181818181818,0.5,0.1111111111111111,0.2334952865687272,0.8888888888888888,0.9992486851990984,0.0007513148009015778,9,1
15,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.9948096885813148,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.8427177177177178,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.717928112215079,0.03333333333333333,1.0,0.01694915254237288,0.12755856082865613,0.9830508474576272,1.0,0.0,59,1
18,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.7032363593877788,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.8996127191194456,0.08333333333333334,0.5,0.045454545454545456,0.1454162925821822,0.9545454545454546,0.9988789237668162,0.0011210762331838565,22,1
20,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.8107655502392345,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.6789587121977504,0.0,0.0,0.0,-0.0032181802628170556,1.0,0.9992927864214994,0.0007072135785007072,21,0
22,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.9699769053117783,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.8872480075011722,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.9116413593637022,0.33333333333333337,1.0,0.2,0.4465682653001437,0.8,1.0,0.0,5,1
25,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.9194444444444444,0.2,1.0,0.1111111111111111,0.3296902366978935,0.8888888888888888,1.0,0.0,9,1
26,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.7290575916230366,0.0,0.0,0.0,-0.0016905210454629942,1.0,0.9978184991273996,0.002181500872600349,3,0
27,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.9796886058032556,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
28,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.5092697999674745,0.0,0.0,0.0,-0.002953390618354509,1.0,0.9991055456171736,0.0008944543828264759,11,0
29,PRODUCT-PROCESS,Oversampling_False,XGBoost,0.6330645161290324,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,PRODUCT-PROCESS,Oversampling_False,FCN,0.7429933600988264,0.13438735177865613,0.07692307692307693,0.53125,0.16407911687652413,0.46875,0.8739962940086472,0.1260037059913527,32,17
2,PRODUCT-PROCESS,Oversampling_False,FCN,0.7678448783359497,0.06008583690987123,0.03664921465968586,0.16666666666666663,0.049816017990275796,0.8333333333333335,0.9368131868131868,0.06318681318681318,42,7
3,PRODUCT-PROCESS,Oversampling_False,FCN,0.7288620612564274,0.13836477987421383,0.09401709401709402,0.2619047619047619,0.10090346194364623,0.7380952380952381,0.9004694835680751,0.09953051643192488,42,11
4,PRODUCT-PROCESS,Oversampling_False,FCN,0.5822454308093995,0.014598540145985401,0.007518796992481203,0.25,0.020906999281853425,0.75,0.8621409921671018,0.13785900783289817,8,2
5,PRODUCT-PROCESS,Oversampling_False,FCN,0.5709779179810726,0.00909090909090909,0.004629629629629629,0.25,0.0036929382294772733,0.75,0.7739221871713986,0.22607781282860148,4,1
6,PRODUCT-PROCESS,Oversampling_False,FCN,1.0,0.014184397163120567,0.007142857142857143,1.0,0.07612947419017788,0.0,0.8113975576662144,0.18860244233378562,1,1
7,PRODUCT-PROCESS,Oversampling_False,FCN,0.710344827586207,0.040816326530612256,0.021505376344086023,0.4,0.0525148043188444,0.6,0.8038793103448276,0.19612068965517243,5,2
8,PRODUCT-PROCESS,Oversampling_False,FCN,0.5453005172106296,0.10884353741496598,0.06349206349206349,0.38095238095238093,0.11628098879623126,0.6190476190476191,0.889513108614232,0.1104868913857678,21,8
9,PRODUCT-PROCESS,Oversampling_False,FCN,0.734330161607008,0.012121212121212121,0.006230529595015576,0.2222222222222222,0.014037390496149469,0.7777777777777779,0.8554599003171727,0.14454009968282736,9,2
10,PRODUCT-PROCESS,Oversampling_False,FCN,0.9995061728395062,0.012820512820512822,0.0064516129032258064,1.0,0.07720732947338993,0.0,0.9239506172839507,0.07604938271604939,1,1
11,PRODUCT-PROCESS,Oversampling_False,FCN,0.5185185185185186,0.08695652173913042,0.047619047619047616,0.5,0.08927314963459568,0.5,0.7530864197530864,0.24691358024691357,2,1
12,PRODUCT-PROCESS,Oversampling_False,FCN,0.4852278999506144,0.045714285714285714,0.0273972602739726,0.13793103448275862,0.008591082197634336,0.8620689655172413,0.8803706823925863,0.11962931760741365,29,4
13,PRODUCT-PROCESS,Oversampling_False,FCN,0.32525951557093424,0.0,0.0,0.0,-0.03599344341189022,1.0,0.7266435986159169,0.27335640138408307,1,0
14,PRODUCT-PROCESS,Oversampling_False,FCN,0.4722642460917801,0.013157894736842106,0.006993006993006993,0.1111111111111111,0.0009786771647345472,0.8888888888888888,0.8925869894099848,0.10741301059001512,9,1
15,PRODUCT-PROCESS,Oversampling_False,FCN,0.9857651245551602,0.07142857142857142,0.037037037037037035,1.0,0.18333063731437282,0.0,0.9074733096085409,0.09252669039145907,1,1
16,PRODUCT-PROCESS,Oversampling_False,FCN,0.9050343249427918,0.06451612903225806,0.037037037037037035,0.25,0.07533407614896234,0.75,0.9405034324942791,0.059496567505720827,4,1
17,PRODUCT-PROCESS,Oversampling_False,FCN,0.43792355989635245,0.0979591836734694,0.06417112299465241,0.20689655172413793,0.04705148476600754,0.7931034482758621,0.8735549132947977,0.12644508670520233,58,12
18,PRODUCT-PROCESS,Oversampling_False,FCN,0.7710544939844303,0.07407407407407408,0.04040404040404041,0.4444444444444444,0.10893222735903124,0.5555555555555556,0.8991507430997878,0.10084925690021232,9,4
19,PRODUCT-PROCESS,Oversampling_False,FCN,0.8239472871409451,0.1566265060240964,0.09027777777777776,0.5909090909090909,0.18632951781906942,0.4090909090909091,0.8516421291053227,0.14835787089467722,22,13
20,PRODUCT-PROCESS,Oversampling_False,FCN,0.7545427464998511,0.136986301369863,0.078125,0.5555555555555556,0.1613899964252169,0.4444444444444444,0.841823056300268,0.1581769436997319,9,5
21,PRODUCT-PROCESS,Oversampling_False,FCN,0.5791560752414845,0.059701492537313425,0.03333333333333333,0.2857142857142857,0.05871123756782874,0.7142857142857143,0.8761565836298932,0.12384341637010676,21,6
22,PRODUCT-PROCESS,Oversampling_False,FCN,0.8372641509433962,0.0,0.0,0.0,-0.00791613594352478,1.0,0.9740566037735848,0.025943396226415096,1,0
