Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
8,PROCESS,Oversampling_True,FCN,0.8387165764243164,0.8057683641279856,0.7828371278458844,0.83008356545961,0.5991278415825588,0.16991643454038996,0.7677902621722846,0.23220973782771537,1077,894
9,PROCESS,Oversampling_True,FCN,0.9056059731180246,0.7932939607544295,0.6864490603363006,0.9395306859205776,0.5478271674509065,0.06046931407942238,0.5690983235160851,0.4309016764839148,2216,2082
10,PROCESS,Oversampling_True,FCN,0.9916049382716049,0.0030721966205837174,0.0015384615384615385,1.0,0.03233255498813508,0.0,0.6795061728395062,0.32049382716049385,1,1
11,PROCESS,Oversampling_True,FCN,0.051767676767676775,0.07633587786259542,0.11627906976744186,0.056818181818181816,-0.47292932063959237,0.9431818181818182,0.5308641975308642,0.4691358024691358,88,5
12,PROCESS,Oversampling_True,FCN,0.673488193565412,0.5851209493382017,0.6429287863590772,0.5368509212730318,0.24012723749937004,0.4631490787269682,0.7000842459983151,0.2999157540016849,1194,641
13,PROCESS,Oversampling_True,FCN,0.273356401384083,0.0,0.0,0.0,-0.07415698569211256,1.0,0.384083044982699,0.615916955017301,1,0
14,PROCESS,Oversampling_True,FCN,0.8492767032170139,0.7454695222405273,0.8249772105742934,0.6799398948159279,0.5428892181384053,0.32006010518407213,0.8547655068078669,0.14523449319213314,1331,905
15,PROCESS,Oversampling_True,FCN,0.9962930011862396,0.8404099560761347,0.7265822784810126,0.9965277777777779,0.6642930752756834,0.003472222222222222,0.6156583629893239,0.3843416370106761,288,287
16,PROCESS,Oversampling_True,FCN,0.9514635989935492,0.8955223880597015,0.8467741935483872,0.9502262443438912,0.7827960024304411,0.0497737556561086,0.826086956521739,0.17391304347826086,442,420
17,PROCESS,Oversampling_True,FCN,0.6977794907809494,0.624717407686511,0.6563737133808393,0.5959741193386053,0.2835331354846573,0.40402588066139467,0.6864161849710981,0.31358381502890176,1391,829
18,PROCESS,Oversampling_True,FCN,0.9763473916159323,0.8348745046235138,0.7181818181818181,0.9968454258675079,0.6550965844227661,0.0031545741324921135,0.6050955414012739,0.39490445859872614,951,948
19,PROCESS,Oversampling_True,FCN,0.9501127424343224,0.8190652475705693,0.6973995271867612,0.9921524663677129,0.6171964909899607,0.007847533632286996,0.565118912797282,0.434881087202718,892,885
