Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
2,squid,Oversampling_True,XGBoost,0.7227446928131528,0.6270309056429706,0.993664717348928,0.45803070011231756,0.5403351422747852,0.5419692998876825,0.9970797454137028,0.0029202545862972665,13355,6117
3,squid,Oversampling_True,XGBoost,0.6889633003914719,0.5761875385564467,0.9841938883034773,0.4073266463148714,0.4946645121408727,0.5926733536851286,0.9934583515045792,0.0065416484954208464,2293,934
4,squid,Oversampling_True,XGBoost,0.777478733803659,0.6753632760898283,0.996588693957115,0.5107392607392608,0.5829591951400382,0.48926073926073926,0.9982517482517482,0.0017482517482517483,4004,2045
5,squid,Oversampling_True,XGBoost,0.7261595205627189,0.8206278026905829,0.991869918699187,0.6998087954110899,0.7262716764199755,0.30019120458891013,0.9942638623326959,0.0057361376673040155,2092,1464
6,squid,Oversampling_True,XGBoost,0.6227441317083079,0.3366191446028514,0.9927919269581932,0.20266823621738278,0.3322928751728151,0.7973317637826173,0.9985285462036493,0.0014714537963507945,10194,2066
7,squid,Oversampling_True,XGBoost,0.7755139462809917,0.4857142857142857,0.9883720930232558,0.32196969696969696,0.43084288542152066,0.678030303030303,0.9962121212121212,0.003787878787878788,1320,425
8,squid,Oversampling_True,XGBoost,0.06801007556675065,0.0,0.0,0.0,-0.001681380067430657,1.0,0.99664147774979,0.0033585222502099076,1,0
9,squid,Oversampling_True,XGBoost,0.5551281403863149,0.28185328185328185,1.0,0.1640449438202247,0.2989168533049257,0.8359550561797753,1.0,0.0,890,146
10,squid,Oversampling_True,XGBoost,0.544409146808163,0.08749298934380258,1.0,0.04574780058651026,0.1530011887061607,0.9542521994134897,1.0,0.0,1705,78
11,squid,Oversampling_True,XGBoost,0.5988149993058957,0.19818731117824773,0.973293768545994,0.110326269761184,0.23202405504650891,0.889673730238816,0.9969727547931383,0.0030272452068617556,2973,328
12,squid,Oversampling_True,XGBoost,0.5255701451278507,0.0,0.0,0.0,-0.0006914434810468128,1.0,0.9986178299930891,0.00138217000691085,1,0
13,squid,Oversampling_True,XGBoost,0.5040941658137155,0.0,0.0,0.0,0.0,1.0,1.0,0.0,977,0
14,squid,Oversampling_True,XGBoost,0.5399011382641508,0.16974538192710933,0.9883720930232558,0.09284543965046423,0.21683647811078333,0.9071545603495358,0.9989077007099945,0.0010922992900054614,1831,170
15,squid,Oversampling_True,XGBoost,0.5178571428571429,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
16,squid,Oversampling_True,XGBoost,0.5530623264695574,0.2385472554684276,1.0,0.13542642924086223,0.269501974761973,0.8645735707591378,1.0,0.0,2134,289
17,squid,Oversampling_True,XGBoost,0.9976098882940049,0.998371335504886,1.0,0.9967479674796748,0.9967532381829521,0.0032520325203252032,1.0,0.0,615,613
18,squid,Oversampling_True,XGBoost,0.6868689336587784,0.5161812297734628,0.996875,0.34825327510917037,0.45716843306430976,0.6517467248908297,0.9989082969432315,0.001091703056768559,916,319
19,squid,Oversampling_True,XGBoost,0.5539487026831823,0.2460621541081311,0.9965517241379309,0.14035939776590578,0.2733427278934412,0.8596406022340942,0.9995143273433704,0.0004856726566294317,2059,289
20,squid,Oversampling_True,XGBoost,0.5934493868785645,0.19607843137254904,0.9859154929577465,0.1088646967340591,0.23492637499709332,0.8911353032659409,0.9984447900466563,0.0015552099533437014,1929,210
21,squid,Oversampling_True,XGBoost,0.6791982431653819,0.6267322306660706,0.9901129943502824,0.4584695879659908,0.5380329959660158,0.5415304120340092,0.9954218443427076,0.004578155657292348,1529,701
22,squid,Oversampling_True,XGBoost,0.7095350557373992,0.531328320802005,1.0,0.36177474402730375,0.46992907266238954,0.6382252559726962,1.0,0.0,586,212
23,squid,Oversampling_True,XGBoost,0.4388574201127259,0.027566539923954372,0.7837837837837838,0.014029995162070631,0.053936834025197326,0.9859700048379294,0.996129656507015,0.0038703434929850023,2067,29
24,squid,Oversampling_True,XGBoost,0.01317957166392092,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
25,squid,Oversampling_True,XGBoost,0.6600801929582171,0.46368390470656595,0.9975,0.3020439061317184,0.42027666008003417,0.6979560938682816,0.9992429977289932,0.000757002271006813,1321,399
26,squid,Oversampling_True,XGBoost,0.7129766520126324,0.6558441558441559,0.9921414538310412,0.48981571290009707,0.5634989444176072,0.510184287099903,0.9961202715809894,0.0038797284190106697,2062,1010
27,squid,Oversampling_True,XGBoost,0.7498224852071005,0.6941964285714286,1.0,0.5316239316239316,0.6017049892288278,0.4683760683760683,1.0,0.0,585,311
28,squid,Oversampling_True,XGBoost,0.9965447712501171,0.9945813668938996,0.9957997899894994,0.9933659217877095,0.9891789322323392,0.006634078212290503,0.9958100558659218,0.004189944134078212,2864,2845
29,squid,Oversampling_True,XGBoost,0.6019379396371025,0.26833631484794274,0.9868421052631579,0.15527950310559005,0.2845312162312832,0.84472049689441,0.9979296066252588,0.002070393374741201,1932,300
30,squid,Oversampling_True,XGBoost,0.7433142687590591,0.5207547169811321,0.9737903225806451,0.35540838852097134,0.4476978331269781,0.6445916114790287,0.9904341427520236,0.009565857247976454,1359,483
31,squid,Oversampling_True,XGBoost,0.5607748289285375,0.262455226310648,0.9950617283950617,0.1511627906976744,0.283873975507685,0.8488372093023255,0.9992498124531133,0.0007501875468867217,2666,403
32,squid,Oversampling_True,XGBoost,0.8110161956939639,0.7838616714697405,0.951048951048951,0.6666666666666665,0.6626722043780056,0.33333333333333326,0.9656862745098038,0.03431372549019608,408,272
1,squid,Oversampling_True,FCN,0.7388274668484868,0.685823091570019,0.6247240618101545,0.7601688411358404,0.30978152640520296,0.23983115886415962,0.5421315890727203,0.4578684109272797,2606,1981
2,squid,Oversampling_True,FCN,0.7386164667339895,0.6652122671080016,0.5000754034082341,0.9931860726319729,-0.0022800830185949112,0.006813927368026956,0.00644387831560018,0.9935561216843998,13355,13264
3,squid,Oversampling_True,FCN,0.8011608084606847,0.6789208419804327,0.5142600494048956,0.9986916703009159,0.15912636052898851,0.0013083296990841692,0.05297723292469352,0.9470227670753065,2293,2290
